program_id,improper_payment_program_name,agency,fiscal_year,outlays,improper_payment_amount,start_date,end_date,insufficient_documentation_amount,slug
97.042,Federal Emergency Management Agency - Emergency Management Performance Grants,DHS,2021,0,0,,,0.0,
97.042,Federal Emergency Management Agency - Emergency Management Performance Grants,DHS,2022,0,0,,,0.0,
97.022,Federal Emergency Management Agency - Federal Insurance & Mitigation Administration: Claims and Non-Claims,DHS,2021,0,0,,,0.0,
97.022,Federal Emergency Management Agency - Federal Insurance & Mitigation Administration: Claims and Non-Claims,DHS,2022,0,0,,,0.0,
97.039,Federal Emergency Management Agency - Hazard Mitigation Grant Program,DHS,2021,0,0,,,0.0,
97.039,Federal Emergency Management Agency - Hazard Mitigation Grant Program,DHS,2022,0,0,,,0.0,
97.008,Federal Emergency Management Agency - Nonprofit Security Grant Program,DHS,2021,0,0,,,0.0,
97.008,Federal Emergency Management Agency - Nonprofit Security Grant Program,DHS,2022,0,0,,,0.0,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2012,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2013,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2014,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2015,300.89,0,,,0.926,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2016,121.57,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2017,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2018,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2019,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2020,0,0,,,,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2021,0,0,,,0.0,
97.056,Federal Emergency Management Agency - Port Security Grant Program,DHS,2022,0,0,,,0.0,
97.047,Federal Emergency Management Agency - Pre-Disaster Mitigation,DHS,2021,0,0,,,0.0,
97.047,Federal Emergency Management Agency - Pre-Disaster Mitigation,DHS,2022,0,0,,,0.0,
97.040,Federal Emergency Management Agency - Purchase Card,DHS,2021,0,0,,,0.0,
97.040,Federal Emergency Management Agency - Purchase Card,DHS,2022,0,0,,,0.0,
97.005,Federal Emergency Management Agency - Training Grants,DHS,2021,0,0,,,0.0,
97.005,Federal Emergency Management Agency - Training Grants,DHS,2022,0,0,,,0.0,
97.108,Science and Technology Directorate - Research & Development,DHS,2025,,,,,,
97.036,Federal Emergency Management Agency - Hermit's Peak,DHS,2025,,,,,,
97.010,United States Citizenship and Immigration Services - Citizenship and Integration: Education and Training,DHS,2021,0,0,,,0.0,
97.010,United States Citizenship and Immigration Services - Citizenship and Integration: Education and Training,DHS,2022,0,0,,,0.0,
97.140,"United States Coast Guard - Procurement, Construction, & Improvement: National Coast Guard Museum",DHS,2025,,,,,,
97.142,"United States Secret Service - Procurement, Construction, & Improvement: National Computer Forensics Institute",DHS,2025,,,,,,
97.077,Countering Weapons of Mass Destruction Office - Operations & Support,DHS,2021,0,0,,,0.0,
97.077,Countering Weapons of Mass Destruction Office - Operations & Support,DHS,2022,0,0,,,0.0,
97.077,"Countering Weapons of Mass Destruction Office - Procurement, Construction, and Improvement",DHS,2021,0,0,,,0.0,
97.077,"Countering Weapons of Mass Destruction Office - Procurement, Construction, and Improvement",DHS,2022,0,0,,,0.0,
97.077,Countering Weapons of Mass Destruction Office - Research & Development,DHS,2025,,,,,,
97.050,Federal Emergency Management Agency - Disaster Relief Fund: Individuals and Households Program,DHS,2021,0,0,,,0.0,
97.050,Federal Emergency Management Agency - Disaster Relief Fund: Individuals and Households Program,DHS,2022,0,0,,,0.0,
97.048,Federal Emergency Management Agency - Disaster Relief Fund: Individuals and Households Program,DHS,2021,0,0,,,0.0,
97.048,Federal Emergency Management Agency - Disaster Relief Fund: Individuals and Households Program,DHS,2022,0,0,,,0.0,
97.023,Federal Emergency Management Agency - Federal Insurance & Mitigation Administration: Grants,DHS,2021,0,0,,,0.0,
97.023,Federal Emergency Management Agency - Federal Insurance & Mitigation Administration: Grants,DHS,2022,0,0,,,0.0,
97.045,Federal Emergency Management Agency - Federal Insurance & Mitigation Administration: Grants,DHS,2021,0,0,,,0.0,
97.045,Federal Emergency Management Agency - Federal Insurance & Mitigation Administration: Grants,DHS,2022,0,0,,,0.0,
97.050,Federal Emergency Management Agency - Funeral Assistance,DHS,2022,0,0,,,0.0,dhs-federal-emergency-management-agency-funeral-assistance
97.050,Federal Emergency Management Agency - Funeral Assistance,DHS,2024,1697.55744536,59.46592801,2021-10-01,2022-09-01,0.0,dhs-federal-emergency-management-agency-funeral-assistance
97.050,Federal Emergency Management Agency - Funeral Assistance,DHS,2025,301.48603468,12.99034252,2022-10-01,2023-09-30,0.0,dhs-federal-emergency-management-agency-funeral-assistance
97.143,Federal Emergency Management Agency - Pre-Disaster Mitigation,DHS,2021,0,0,,,0.0,
97.143,Federal Emergency Management Agency - Pre-Disaster Mitigation,DHS,2022,0,0,,,0.0,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2004,0,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2005,0,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2006,0,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2007,0,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2008,0,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2009,3325,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2010,5070,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2011,3532,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2012,2990,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2013,3670,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2014,4915,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2015,3902.65,0,,,4.8,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2016,4198.3,0,,,6.84,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2017,3410.7482,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2018,3428.1655,0,,,4.0625049383,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2019,3764.06534987,26.72486398,2017-10-01,2018-09-30,0.0,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2020,0,0,,,,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2021,0,0,,,0.0,
97.036,Federal Emergency Management Agency - Public Assistance,DHS,2022,0,0,,,0.0,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2004,0,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2005,0,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2006,0,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2007,0,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2008,0,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2009,3325,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2010,5070,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2011,3532,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2012,2990,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2013,3670,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2014,4915,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2015,3902.65,0,,,4.8,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2016,4198.3,0,,,6.84,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2017,3410.7482,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2018,3428.1655,0,,,4.0625049383,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2019,3764.06534987,26.72486398,2017-10-01,2018-09-30,0.0,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2020,0,0,,,,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2021,0,0,,,0.0,
97.107,Federal Emergency Management Agency - Public Assistance,DHS,2022,0,0,,,0.0,
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2012,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2013,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2014,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2015,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2016,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2017,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2018,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2019,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2020,3139.59788797,59.7384,2017-10-01,2018-09-30,640.4129,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2021,3935.144,60.0912,2018-10-01,2019-09-01,214.4877,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2022,4767.94331221,52.18718638,2019-10-01,2020-09-01,190.69534214,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2024,39724.05052086,136.34674255,2020-10-01,2022-09-01,1396.1401011,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.036,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2025,21313.03477687,20.39661299,2022-10-01,2023-09-30,240.08131401,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2012,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2013,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2014,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2015,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2016,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2017,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2018,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2019,0,0,,,,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2020,3139.59788797,59.7384,2017-10-01,2018-09-30,640.4129,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2021,3935.144,60.0912,2018-10-01,2019-09-01,214.4877,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2022,4767.94331221,52.18718638,2019-10-01,2020-09-01,190.69534214,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2024,39724.05052086,136.34674255,2020-10-01,2022-09-01,1396.1401011,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.046,Federal Emergency Management Agency - Public Assistance - Validate as You Go,DHS,2025,21313.03477687,20.39661299,2022-10-01,2023-09-30,240.08131401,dhs-federal-emergency-management-agency-public-assistance-va-f772be13
97.007,Federal Emergency Management Agency - Travel,DHS,2021,0,0,,,0.0,
97.007,Federal Emergency Management Agency - Travel,DHS,2022,0,0,,,0.0,
97.033,Federal Emergency Management Agency - Travel,DHS,2021,0,0,,,0.0,
97.033,Federal Emergency Management Agency - Travel,DHS,2022,0,0,,,0.0,
97.046,Federal Emergency Management Agency - Travel,DHS,2021,0,0,,,0.0,
97.046,Federal Emergency Management Agency - Travel,DHS,2022,0,0,,,0.0,
97.107,Federal Emergency Management Agency - Travel,DHS,2021,0,0,,,0.0,
97.107,Federal Emergency Management Agency - Travel,DHS,2022,0,0,,,0.0,
97.040,Federal Emergency Management Agency - Travel,DHS,2021,0,0,,,0.0,
97.040,Federal Emergency Management Agency - Travel,DHS,2022,0,0,,,0.0,
97.043,Federal Emergency Management Agency – United States Fire Administration,DHS,2021,0,0,,,0.0,
97.043,Federal Emergency Management Agency – United States Fire Administration,DHS,2022,0,0,,,0.0,
97.018,Federal Emergency Management Agency – United States Fire Administration,DHS,2021,0,0,,,0.0,
97.018,Federal Emergency Management Agency – United States Fire Administration,DHS,2022,0,0,,,0.0,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2012,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2013,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2014,9,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2015,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2016,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2017,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2018,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2019,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2020,0,0,,,,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2021,0,0,,,0.0,
97.025,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2022,0,0,,,0.0,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2012,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2013,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2014,9,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2015,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2016,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2017,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2018,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2019,0,0,,,,
97.007,Federal Emergency Management Agency - Urban Search and Rescue,DHS,2020,0,0,,,,
